time,value1,value2,value3
151654,0,0,-0.029
151654,0,0,0
151654,0,0,0
151654,0,0,0
151654,0,0,0
151654,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0.0298
151655,0,0,0.0597
151655,0,0,0.0895
151655,0,0,0.1194
151655,0,0,0.1493
151655,0,0,0.1195
151655,0,0,0.0896
151655,0,0,0.0597
151655,0,0,0.0299
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0,0
151655,0,0.0333,0
151655,0,0.0666,0
151655,0,0.1,0
151655,0,0.1333,0
151655,0,0.1666,0
151655,0,0.2,0
151655,0,0.2333,0
151655,0,0.2,0
151656,0,0.1666,0
151656,0,0.1333,0
151656,0,0.1,0
151656,0,0.0666,0
151656,0,0.0333,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0,0,0
151656,0.3333,0,0
151656,0.6666,0,0
151656,1,0,0
151656,1.3333,0,0
151656,1.6666,0,0
151656,2,0,0
151657,2.3333,0,0
151657,2.6666,0,0
151657,3,0,0
151657,3.3333,0,0
151657,3,0,0
151657,2.6666,0,0
151657,2.3333,0,0
151657,2,0,0
151657,1.6666,0,0
151657,1.3333,0,0
151657,1,0,0
151657,0.6666,0,0
151657,0.3333,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,0
151657,0,0,-0.031
151657,0,0,-0.063
151657,0,0,-0.094
151657,0,0,-0.126
151657,0,0,-0.158
151658,0,0,-0.189
151658,0,0,-0.221
151658,0,0,-0.253
151658,0,0,-0.285
151658,0,0,-0.316
151658,0,0,-0.348
151658,0,0,-0.38
151658,0,0,-0.411
151658,0,0.0333,-0.443
151658,0,0.0666,-0.475
151658,0,0.1,-0.507
151658,0,0.1333,-0.539
151658,0,0.1666,-0.57
151658,0,0.2,-0.602
151658,0,0.2333,-0.634
151658,0,0.2666,-0.666
151658,0,0.3,-0.698
151658,0,0.3333,-0.666
151658,0,0.3666,-0.635
151658,0,0.4,-0.603
151658,0,0.4333,-0.571
151658,0,0.4666,-0.539
151658,0,0.5,-0.507
151658,0,0.5333,-0.476
151658,0,0.5666,-0.444
151658,0,0.6,-0.412
151658,0,0.6333,-0.38
151658,0,0.6666,-0.348
151658,0,0.7,-0.317
151658,0,0.7333,-0.285
151659,0,0.7666,-0.253
151659,0,0.8,-0.221
151659,0,0.8333,-0.19
151659,0,0.8666,-0.158
151659,0,0.9,-0.126
151659,0,0.9333,-0.095
151659,0,0.9666,-0.063
151659,0,1,-0.031
151659,0,1,0
151659,0,1,0.0316
151659,0,1,0.0632
151659,0,1,0.0948
151659,0,0.9666,0.1263
151659,0,0.9333,0.1578
151659,0,0.9,0.1893
151659,0,0.8666,0.2208
151659,0,0.8333,0.2522
151659,0,0.8,0.2205
151659,0,0.7666,0.1889
151659,0,0.7333,0.1574
151659,0,0.7,0.1258
151659,0,0.6666,0.0943
151659,0,0.6333,0.1257
151659,0,0.6,0.1571
151659,0,0.5666,0.1884
151659,0,0.5333,0.2197
151659,0,0.5,0.251
151659,0,0.4666,0.2823
151659,0,0.4333,0.3136
151659,0,0.4,0.3449
151700,0,0.3666,0.3762
151700,0,0.3333,0.4075
151700,0,0.3,0.4388
151700,0,0.2666,0.4702
151700,0,0.2333,0.5015
151700,0,0.2,0.5329
151700,0,0.1666,0.5644
151700,0,0.1333,0.5958
151700,0,0.1,0.6273
151700,0,0.0666,0.6588
151700,0,0.0333,0.6902
151700,0,0,0.7218
151700,0,0,0.6905
151700,0,0,0.6593
151700,0,0,0.628
151700,0,0,0.5968
151700,0,0,0.5655
151700,0,0,0.5342
151700,0,0,0.5029
151700,0,0,0.4716
151700,0,0,0.4402
151700,0,0,0.4089
151700,0,0,0.3775
151700,0,0,0.3461
151700,0,0,0.3147
151700,0,0,0.2833
151700,0,0,0.2519
151700,0,0,0.2205
151700,0,0,0.189
151700,0,0,0.1575
151701,0,0,0.126
151701,0,0,0.0945
151701,0,0,0.063
151701,0,0,0.0315
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0
151701,0,0,0.0316
151701,0,0,0.0632
151701,0,0,0.0949
151701,0,0,0.1265
151701,0,0,0.1582
151701,0,0,0.1899
151701,0,0,0.2216
151701,0,0,0.2533
151701,0,0,0.285
151701,0,0,0.3167
151701,0,0,0.2851
151701,0,0,0.2535
151701,0,0,0.2218
151702,0,0,0.1902
151702,0,0,0.1585
151702,0,0,0.1268
151702,0,0,0.0951
151702,0,0,0.0634
151702,0,0,0.0317
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,0
151702,0,0,-0.031
151702,0,0,-0.063
151702,0,0,-0.095
151702,0,0,-0.127
151702,0,0,-0.159
151702,0,0,-0.191
151702,0,0,-0.222
151702,0,0,-0.254
151702,0,0,-0.286
151702,0,0,-0.318
151702,0,0,-0.35
151702,0,0,-0.382
151702,0,0,-0.414
151703,0,0,-0.382
151703,0,0,-0.35
151703,0,0,-0.318
151703,0,0,-0.287
151703,0,0,-0.255
151703,0,0,-0.223
151703,0,0,-0.191
151703,0,0,-0.159
151703,0,0,-0.127
151703,0,0,-0.095
151703,0,0,-0.063
151703,0,0,-0.031
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,0
151703,0,0,-0.032
151703,0,0,-0.064
151703,0,0,-0.096
151703,0,0,-0.128
151704,0,0,-0.16
151704,0,0,-0.128
151704,0,0,-0.096
151704,0,0,-0.064
151704,0,0,-0.032
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0.0321
151704,0,0,0.0643
151704,0,0,0.0964
151704,0,0,0.1286
151704,0,0,0.0965
151704,0,0,0.0643
151704,0,0,0.0321
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151704,0,0,0
151705,0,0.0333,0
151705,0,0.0666,0
151705,0,0.1,0
151705,0,0.0666,0
151705,0,0.0333,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151705,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,-0.032
151706,0,0,-0.064
151706,0,0,-0.097
151706,0,0,-0.064
151706,0,0,-0.032
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0,0,0
151706,0.3333,0,0
151706,0.6666,0,0
151706,1,0,0
151706,1.3333,0,0
151706,1.6666,0,0
151707,2,0,0
151707,2.3333,0,0
151707,2.6666,0,0
151707,3,0,0
151707,3.3333,0,0
151707,3.6666,0,0
151707,4,0,0
151707,4.3333,0,0
151707,4.6666,0,0
151707,5,0,0
151707,5.3333,0,0
151707,5.6666,0,0
151707,6,0,0
151707,6.3333,0,0
151707,6.6666,0,0
151707,7,0,0
151707,7.3333,0,0
151707,7.6666,0,0
151707,8,0,0
151707,8.3333,0,0
151707,8.6666,0,0
151707,8.3333,0,0
151707,8,0,0
151707,7.6666,0,0
151707,7.3333,0.0333,0
151707,7,0.0666,0
151707,6.6666,0.1,0
151707,6.3333,0.1333,0
151707,6,0.1666,0
151707,5.6666,0.2,0
151708,5.3333,0.2333,0
151708,5,0.2666,0
151708,4.6666,0.3,0
151708,4.3333,0.3333,0
151708,4,0.3666,0
151708,3.6666,0.4,0
151708,3.3333,0.4333,0
151708,3,0.4666,0
151708,2.6666,0.5,0
151708,2.3333,0.5333,0
151708,2,0.5666,0
151708,1.6666,0.6,0
151708,1.3333,0.6333,0
151708,1,0.6666,0
151708,0.6666,0.7,0
151708,0.3333,0.7333,0
151708,0,0.7666,0
151708,0,0.8,0
151708,0,0.8333,0
151708,0,0.8666,0
151708,0,0.9,0
151708,0,0.9333,0
151708,0,0.9666,0
151708,0,1,0
151708,0,1,0
151708,0,1,0
151708,0,1,0
151708,0,1,0
151708,0,1,0
151708,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151709,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151710,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151711,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151712,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151713,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151714,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151715,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151716,0,1,0
151717,0,1,0
151717,0,1,0
151717,0,1,0
151717,0,1,0
151717,0,0.9666,0
151717,0,0.9333,0
151717,0,0.9,-0.031
151717,0,0.8666,-0.062
151717,0,0.8333,-0.094
151717,0,0.8,-0.125
151717,0,0.7666,-0.156
151717,0,0.7333,-0.187
151717,0,0.7,-0.219
151717,0,0.6666,-0.25
151717,0,0.6333,-0.281
151717,0,0.6,-0.312
151717,0,0.5666,-0.343
151717,0,0.5333,-0.374
151717,0,0.5,-0.343
151717,0,0.4666,-0.312
151717,0,0.4333,-0.28
151717,0,0.4,-0.249
151717,0,0.3666,-0.218
151717,0,0.3333,-0.187
151717,0,0.3,-0.155
151717,0,0.2666,-0.124
151717,0,0.2333,-0.093
151717,0,0.2,-0.062
151717,0,0.1666,-0.031
151717,0,0.1333,0
151718,0,0.1,0
151718,0,0.0666,0
151718,0,0.0333,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0,0,0
151718,0.3333,0,0
151718,0.6666,0,0
151718,1,0,0
151718,1.3333,0,0
151718,1.6666,0,0
151718,2,0,0
151718,1.6666,0,0
151718,1.3333,0,0
151718,1,0,0
151718,0.6666,0,0
151718,0.3333,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0,0,0
151719,0.3333,0,0
151719,0.6666,0,0
151719,1,0,0
151719,1.3333,0,0
151719,1.6666,0,0
151719,2,0,0
151719,2.3333,0,0
151719,2.6666,0,0
151719,3,0,0
151719,3.3333,0,0
151719,3,0,0
151719,2.6666,0,0
151719,2.3333,0,0
151719,2,0,0
151719,1.6666,0,0
151719,1.3333,0,0
151719,1,0,0
151720,0.6666,0,0
151720,0.3333,0,0
151720,0,0,0
151720,0,0,0
151720,0,0,0
151720,0,0,0.0333
151720,0,0,0.0668
151720,0,0,0.1004
151720,0,0,0.1341
151720,0,0,0.1681
151720,0,0,0.2022
151720,0,0,0.2365
151720,0,0,0.2708
151720,0,0,0.3053
151720,0,0,0.3397
151720,0,0,0.3743
151720,0,0,0.4088
151720,0,0,0.4433
151720,0,0,0.4779
151720,0,0,0.4441
151720,0,0,0.4103
151720,0,0,0.3764
151720,0,0.0333,0.3424
151720,0,0.0666,0.3084
151720,0,0.1,0.2744
151720,0,0.1333,0.2403
151720,0,0.1666,0.2061
151720,0,0.2,0.1719
151720,0,0.2333,0.1376
151720,0,0.2,0.1033
151721,0,0.1666,0.0689
